Jour;Catégorie client;Puissance moyenne journalière (W)
2022-06-23;Puissance moyenne journalière de la consommation totale (W);34032241628.0
2022-06-23;Puissance moyenne journalière de la consommation télérelevée HTA (W);13849619656.0
2022-06-25;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);105611601.0
2022-07-16;Puissance moyenne journalière de la consommation totale (W);30233883189.0
2022-07-16;Puissance moyenne journalière de la production cogénération totale (W);44506547.0
2022-07-20;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);2434014489.0
2022-07-20;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);4150633006.0
2022-07-25;Puissance moyenne journalière de la consommation profilée HTA (W);307129244.0
2022-07-25;Puissance moyenne journalière de la production profilée totale (W);733277477.0
2022-08-07;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);2127166587.0
2022-08-17;Puissance moyenne journalière de la consommation totale HTA (W);11465798486.0
2022-08-17;Puissance moyenne journalière de la consommation profilée HTA (W);270128112.0
2022-08-17;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3460698911.0
2022-08-17;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10257791198.0
2022-08-17;Puissance moyenne journalière de la production profilée totale (W);563446056.0
2022-09-01;Puissance moyenne journalière de la consommation totale HTA (W);13787937066.0
2022-09-01;Puissance moyenne journalière de la consommation télérelevée HTA (W);13533123218.0
2022-09-01;Puissance moyenne journalière de la production hydraulique profilée (W);1258700.0
2022-09-11;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);3502466.0
2022-09-11;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);1869314335.0
2022-09-11;Puissance moyenne journalière de la production totale (W);4594628783.0
2022-09-11;Puissance moyenne journalière de la production télérelevée totale (W);3727869074.0
2022-09-25;Puissance moyenne journalière de la consommation télérelevée HTA (W);8272959366.0
2022-09-25;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);1833084160.0
2022-09-25;Puissance moyenne journalière de la production totale (W);4781501559.0
2022-09-27;Puissance moyenne journalière de la production profilée totale (W);419771970.0
2022-09-27;Puissance moyenne journalière de la production autres totale (W);1010168668.0
2022-09-30;Puissance moyenne journalière de la consommation profilée HTA (W);255297790.0
2022-09-30;Puissance moyenne journalière de la production profilée totale (W);581267456.0
2022-09-30;Puissance moyenne journalière de la production cogénération profilée (W);24352.0
2022-10-01;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);138686472.0
2022-10-01;Puissance moyenne journalière de la production totale (W);11536151122.0
2022-10-01;Puissance moyenne journalière de la production cogénération totale (W);94676187.0
2022-10-20;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);2597259219.0
2022-10-20;Puissance moyenne journalière de la production hydraulique profilée (W);2017426.0
2022-10-25;Puissance moyenne journalière de la production cogénération profilée (W);120255.0
2022-10-26;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);2008078185.0
2022-10-26;Puissance moyenne journalière de la production autres totale (W);1183441000.0
2022-10-30;Puissance moyenne journalière de la consommation totale HTA (W);8212437497.0
2022-10-30;Puissance moyenne journalière de la production autres totale (W);1125198211.0
2022-11-09;Puissance moyenne journalière de la consommation totale (W);36795751551.0
2022-11-09;Puissance moyenne journalière de la consommation profilée HTA (W);251350270.0
2022-11-09;Puissance moyenne journalière de la production télérelevée totale (W);8278795131.0
2022-11-09;Puissance moyenne journalière de la production profilée totale (W);203699521.0
2022-11-22;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);242427461.0
2022-12-03;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);3061519426.0
2022-12-04;Puissance moyenne journalière de la production télérelevée totale (W);5090988938.0
2022-12-04;Puissance moyenne journalière de la production cogénération profilée (W);281612.0
2022-12-06;Puissance moyenne journalière de la production cogénération profilée (W);275947.0
2022-12-09;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);7006360.0
2022-12-09;Puissance moyenne journalière de la production télérelevée totale (W);5412244570.0
2022-12-25;Puissance moyenne journalière de la consommation totale HTA (W);7450076787.0
2022-12-25;Puissance moyenne journalière de la consommation profilée HTA (W);216009575.0
2022-12-28;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);5920312.0
2022-12-28;Puissance moyenne journalière de la production cogénération profilée (W);328745.0
2023-01-09;Puissance moyenne journalière de la consommation télérelevée HTA (W);12961300436.0
2023-01-09;Puissance moyenne journalière de la production cogénération totale (W);1578346305.0
2023-01-18;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);6096595139.0
2023-01-18;Puissance moyenne journalière de la production profilée totale (W);94393690.0
2023-01-26;Puissance moyenne journalière de la consommation totale HTA (W);14619939434.0
2023-01-26;Puissance moyenne journalière de la consommation profilée HTA (W);7258834.0
2023-01-26;Puissance moyenne journalière de la production totale (W);7143176793.0
2023-01-26;Puissance moyenne journalière de la production cogénération totale (W);1732093850.0
2023-02-04;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);327636645.0
2023-02-04;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);4947055166.0
2023-02-13;Puissance moyenne journalière de la production cogénération totale (W);1664052502.0
2023-02-27;Puissance moyenne journalière de la consommation totale HTA (W);13535176759.0
2023-02-27;Puissance moyenne journalière de la production cogénération profilée (W);298837.0
2023-03-11;Puissance moyenne journalière de la consommation profilée HTA (W);5630301.0
2023-03-11;Puissance moyenne journalière de la production télérelevée totale (W);6657478508.0
2023-03-19;Puissance moyenne journalière de la production autres totale (W);1623370411.0
2023-03-19;Puissance moyenne journalière de la production cogénération profilée (W);349633.0
2023-03-28;Puissance moyenne journalière de la production hydraulique profilée (W);1503427.0
2023-03-31;Puissance moyenne journalière de la consommation télérelevée HTA (W);12318364274.0
2023-03-31;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4898998201.0
2023-03-31;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);26168435.0
2023-04-11;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);24190827.0
2023-04-11;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);4243831421.0
2023-04-28;Puissance moyenne journalière de la consommation totale HTA (W);12093818417.0
2023-05-10;Puissance moyenne journalière de la production télérelevée totale (W);8861570845.0
2023-05-24;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);17577542.0
2023-05-24;Puissance moyenne journalière de la production profilée totale (W);434822698.0
2023-05-26;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);17752861.0
2023-05-26;Puissance moyenne journalière de la production télérelevée totale (W);9991091328.0
2023-06-11;Puissance moyenne journalière de la consommation télérelevée HTA (W);8664237191.0
2023-06-11;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10874861563.0
2023-06-11;Puissance moyenne journalière de la production autres profilée (W);1409467.0
2023-06-24;Puissance moyenne journalière de la production autres profilée (W);1402113.0
2023-07-07;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);16867038.0
2023-07-15;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2071288.0
2023-07-15;Puissance moyenne journalière de la production totale (W);9887440058.0
2023-07-15;Puissance moyenne journalière de la production profilée totale (W);354563378.0
2023-08-09;Puissance moyenne journalière de la consommation totale HTA (W);10781932791.0
2023-08-09;Puissance moyenne journalière de la consommation télérelevée HTA (W);10776812996.0
2023-08-09;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);14407940.0
2023-08-12;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2253260.0
2023-08-12;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3288368944.0
2023-08-12;Puissance moyenne journalière de la production hydraulique profilée (W);444219.0
2023-08-14;Puissance moyenne journalière de la production hydraulique profilée (W);452519.0
2023-08-14;Puissance moyenne journalière de la production autres profilée (W);1228742.0
2023-08-21;Puissance moyenne journalière de la consommation totale (W);32193326364.0
2023-08-21;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);159796121.0
2023-08-21;Puissance moyenne journalière de la production cogénération totale (W);81146807.0
2023-08-21;Puissance moyenne journalière de la production hydraulique profilée (W);385084.0
2023-08-26;Puissance moyenne journalière de la consommation totale HTA (W);9337218349.0
2023-08-26;Puissance moyenne journalière de la production télérelevée totale (W);5182249447.0
2023-08-29;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2463309.0
2023-08-29;Puissance moyenne journalière de la production télérelevée totale (W);4899709866.0
2023-09-05;Puissance moyenne journalière de la production profilée totale (W);423595891.0
2023-09-05;Puissance moyenne journalière de la production cogénération profilée (W);28149.0
2023-09-08;Puissance moyenne journalière de la consommation totale HTA (W);13500427029.0
2023-09-08;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);13133154.0
2023-09-17;Puissance moyenne journalière de la consommation télérelevée HTA (W);8840118260.0
2023-09-17;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3010765516.0
2023-09-17;Puissance moyenne journalière de la production profilée totale (W);264029729.0
2023-09-25;Puissance moyenne journalière de la production cogénération totale (W);44670115.0
2023-09-25;Puissance moyenne journalière de la production cogénération profilée (W);26742.0
2023-09-30;Puissance moyenne journalière de la consommation profilée HTA (W);3759501.0
2023-09-30;Puissance moyenne journalière de la production télérelevée totale (W);4057432344.0
2023-10-17;Puissance moyenne journalière de la consommation totale (W);34277778676.0
2023-10-17;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4749662256.0
2023-10-17;Puissance moyenne journalière de la production profilée totale (W);224765234.0
2023-10-17;Puissance moyenne journalière de la production autres profilée (W);2181087.0
2023-10-20;Puissance moyenne journalière de la consommation profilée HTA (W);4421022.0
2023-10-20;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);12661915.0
2023-11-15;Puissance moyenne journalière de la production télérelevée totale (W);9862470367.0
2023-11-16;Puissance moyenne journalière de la consommation totale HTA (W);13174656313.0
2023-11-16;Puissance moyenne journalière de la consommation profilée HTA (W);4796636.0
2023-11-16;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);17156978619.0
2023-11-21;Puissance moyenne journalière de la production totale (W);7402419048.0
2023-11-23;Puissance moyenne journalière de la consommation télérelevée HTA (W);13445092224.0
2023-12-12;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);5169600362.0
2023-12-12;Puissance moyenne journalière de la production profilée totale (W);51617830.0
2023-12-12;Puissance moyenne journalière de la production autres profilée (W);1411049.0
2023-12-23;Puissance moyenne journalière de la consommation totale (W);39547148847.0
2023-12-23;Puissance moyenne journalière de la consommation profilée HTA (W);3741031.0
2023-12-27;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);5108776243.0
2023-12-27;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);358694285.0
2024-01-01;Puissance moyenne journalière de la production cogénération totale (W);1338492289.0
2024-01-01;Puissance moyenne journalière de la production autres profilée (W);1363467.0
2024-01-05;Puissance moyenne journalière de la production profilée totale (W);69693682.0
2024-01-05;Puissance moyenne journalière de la production cogénération totale (W);1492070855.0
2024-01-09;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);7245383435.0
2024-01-09;Puissance moyenne journalière de la production autres totale (W);1506417919.0
2024-01-11;Puissance moyenne journalière de la production cogénération totale (W);1682433496.0
2024-01-11;Puissance moyenne journalière de la production autres totale (W);1560059337.0
2024-01-19;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);6558944674.0
2024-01-19;Puissance moyenne journalière de la production autres profilée (W);1403648.0
2024-01-23;Puissance moyenne journalière de la consommation totale HTA (W);13822132776.0
2024-01-23;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);5709010074.0
2024-02-02;Puissance moyenne journalière de la consommation totale HTA (W);13041067787.0
2024-02-02;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);5541605.0
2024-02-02;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);367158734.0
2024-02-05;Puissance moyenne journalière de la consommation totale (W);45808873992.0
2024-02-05;Puissance moyenne journalière de la consommation profilée HTA (W);4780528.0
2024-02-05;Puissance moyenne journalière de la production cogénération profilée (W);304470.0
2024-02-23;Puissance moyenne journalière de la consommation totale HTA (W);12911435809.0
2024-02-23;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);15760751.0
2024-03-02;Puissance moyenne journalière de la consommation télérelevée HTA (W);9768541569.0
2024-03-02;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4722333529.0
2024-03-02;Puissance moyenne journalière de la production télérelevée totale (W);10879334299.0
2024-03-02;Puissance moyenne journalière de la production autres totale (W);1649234612.0
2024-03-07;Puissance moyenne journalière de la consommation profilée HTA (W);3408403.0
2024-03-07;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);5092331133.0
2024-03-10;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4114956291.0
2024-03-10;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);9756786.0
2024-03-10;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);4129412420.0
2024-03-10;Puissance moyenne journalière de la production autres totale (W);1447919498.0
2024-03-25;Puissance moyenne journalière de la consommation totale HTA (W);12405401804.0
2024-03-30;Puissance moyenne journalière de la consommation télérelevée HTA (W);9317580430.0
2024-03-30;Puissance moyenne journalière de la production totale (W);8244074544.0
2024-04-01;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3759937086.0
2024-04-01;Puissance moyenne journalière de la production cogénération profilée (W);34383.0
2024-04-16;Puissance moyenne journalière de la consommation profilée HTA (W);3949667.0
2024-04-16;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);4075522458.0
2024-04-16;Puissance moyenne journalière de la production totale (W);12514452334.0
2024-05-01;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2932654.0
2024-05-01;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);8206337.0
2024-05-10;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);3883184464.0
2024-05-10;Puissance moyenne journalière de la consommation profilée HTA (W);2529703.0
2024-06-07;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2975467.0
2024-06-12;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);180649531.0
2024-06-12;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3458410402.0
2024-06-12;Puissance moyenne journalière de la production totale (W);6784721978.0
2024-06-12;Puissance moyenne journalière de la production cogénération totale (W);30237895.0
2024-06-13;Puissance moyenne journalière de la consommation totale (W);31503911021.0
2024-06-13;Puissance moyenne journalière de la consommation profilée HTA (W);3014406.0
2024-06-13;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10751161751.0
2024-06-19;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4520284841.0
2024-06-19;Puissance moyenne journalière de la consommation profilée HTA (W);3191802.0
2024-06-19;Puissance moyenne journalière de la production télérelevée totale (W);7408579470.0
2024-07-04;Puissance moyenne journalière de la consommation totale HTA (W);12923177816.0
2024-07-04;Puissance moyenne journalière de la production télérelevée totale (W);8774067469.0
2024-07-05;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);166750067.0
2024-07-05;Puissance moyenne journalière de la consommation profilée HTA (W);48903782.0
2024-07-05;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);15730276.0
2024-07-05;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10437589788.0
2024-07-05;Puissance moyenne journalière de la production autres totale (W);1448425437.0
2024-07-12;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);16213037.0
2024-07-12;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10643458271.0
2024-07-12;Puissance moyenne journalière de la production cogénération totale (W);27161112.0
2024-07-12;Puissance moyenne journalière de la production hydraulique profilée (W);1330780.0
2024-07-15;Puissance moyenne journalière de la consommation totale (W);31326765310.0
2024-07-15;Puissance moyenne journalière de la consommation totale HTA (W);12466299898.0
2024-07-15;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);3069082.0
2024-07-17;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10526024190.0
2024-07-17;Puissance moyenne journalière de la production cogénération totale (W);33456884.0
2024-07-19;Puissance moyenne journalière de la consommation totale (W);32946033079.0
2024-07-19;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4955947270.0
2024-07-19;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);15733630.0
2024-07-19;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10775588759.0
2024-07-19;Puissance moyenne journalière de la production télérelevée totale (W);5897051829.0
2024-07-28;Puissance moyenne journalière de la production télérelevée totale (W);6059841230.0
2024-08-10;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);178217240.0
2024-09-01;Puissance moyenne journalière de la production cogénération totale (W);22199541.0
2024-09-07;Puissance moyenne journalière de la consommation profilée HTA (W);26393347.0
2024-09-07;Puissance moyenne journalière de la production totale (W);6153238981.0
2024-09-24;Puissance moyenne journalière de la consommation profilée HTA (W);26520852.0
2024-10-01;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);12086629599.0
2024-10-01;Puissance moyenne journalière de la production cogénération profilée (W);25630.0
2024-10-03;Puissance moyenne journalière de la consommation totale HTA (W);12763506866.0
2024-10-03;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);12633797118.0
2024-10-04;Puissance moyenne journalière de la consommation totale (W);34415685974.0
2024-10-04;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);211079063.0
2024-10-09;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);5856245.0
2024-10-10;Puissance moyenne journalière de la production profilée totale (W);292946537.0
2024-10-10;Puissance moyenne journalière de la production hydraulique profilée (W);1026723.0
2024-10-10;Puissance moyenne journalière de la production autres profilée (W);1338118.0
2024-10-11;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4700429100.0
2024-10-11;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);12952599411.0
2024-10-11;Puissance moyenne journalière de la production hydraulique profilée (W);1219627.0
2024-10-19;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);3774204783.0
2024-10-19;Puissance moyenne journalière de la production autres profilée (W);1407312.0
2024-10-24;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);215601538.0
2024-10-24;Puissance moyenne journalière de la consommation profilée HTA (W);20471745.0
2024-10-24;Puissance moyenne journalière de la production totale (W);7764180847.0
2024-10-24;Puissance moyenne journalière de la production profilée totale (W);297819758.0
2024-11-12;Puissance moyenne journalière de la production totale (W);10529565770.0
2024-11-12;Puissance moyenne journalière de la production profilée totale (W);115313680.0
2024-11-12;Puissance moyenne journalière de la production hydraulique profilée (W);1070800.0
2024-11-13;Puissance moyenne journalière de la consommation télérelevée HTA (W);13358851489.0
2024-11-13;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);362785876.0
2024-11-13;Puissance moyenne journalière de la production autres profilée (W);2321044.0
2024-11-23;Puissance moyenne journalière de la consommation totale (W);46259344758.0
2024-11-23;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);495137116.0
2024-11-23;Puissance moyenne journalière de la production totale (W);15228229647.0
2024-11-23;Puissance moyenne journalière de la production cogénération profilée (W);1220283.0
2024-11-25;Puissance moyenne journalière de la consommation profilée HTA (W);21723920.0
2024-11-25;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);15252768.0
2024-11-25;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);17305156283.0
2024-11-25;Puissance moyenne journalière de la production télérelevée totale (W);11921885677.0
2024-11-25;Puissance moyenne journalière de la production autres profilée (W);2322286.0
2024-12-04;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);6079601034.0
2024-12-04;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);10674652.0
2024-12-04;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);22343080187.0
2024-12-04;Puissance moyenne journalière de la production autres profilée (W);1438966.0
2024-12-09;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);11469875.0
2024-12-09;Puissance moyenne journalière de la consommation profilée HTA (W);17728757.0
2024-12-09;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);5578649019.0
2024-12-24;Puissance moyenne journalière de la consommation télérelevée HTA (W);9856014922.0
2024-12-24;Puissance moyenne journalière de la production cogénération profilée (W);1211925.0
2024-12-27;Puissance moyenne journalière de la consommation totale (W);47533875036.0
2024-12-27;Puissance moyenne journalière de la production profilée totale (W);153122523.0
2024-12-27;Puissance moyenne journalière de la production cogénération totale (W);1088286159.0
2024-12-27;Puissance moyenne journalière de la production cogénération profilée (W);1202878.0
2025-01-08;Puissance moyenne journalière de la consommation profilée HTA (W);10121220.0
2025-01-12;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);13574048.0
2025-01-12;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);29216251243.0
2025-01-12;Puissance moyenne journalière de la production hydraulique profilée (W);1592214.0
2025-01-28;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);399104914.0
2025-01-28;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);5613612982.0
2025-01-28;Puissance moyenne journalière de la production cogénération profilée (W);1075073.0
2025-02-21;Puissance moyenne journalière de la consommation totale (W);41951983705.0
2025-02-21;Puissance moyenne journalière de la consommation profilée HTA (W);12049110.0
2025-02-21;Puissance moyenne journalière de la production hydraulique profilée (W);1856967.0
2025-03-06;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);12122950.0
2025-03-06;Puissance moyenne journalière de la production télérelevée totale (W);11656229169.0
2020-03-22;Puissance moyenne journalière de la consommation totale HTA (W);7749402380.0
2020-03-22;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);44314298.0
2020-03-23;Puissance moyenne journalière de la consommation profilée HTA (W);1217190029.0
2020-03-23;Puissance moyenne journalière de la production totale (W);10744519694.0
2020-03-24;Puissance moyenne journalière de la consommation totale (W);39304422464.0
2020-03-24;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);112860.0
2020-03-24;Puissance moyenne journalière de la production cogénération totale (W);1589936951.0
2020-04-08;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);78142.0
2020-04-08;Puissance moyenne journalière de la consommation profilée HTA (W);1164870650.0
2020-04-15;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);84790.0
2020-04-15;Puissance moyenne journalière de la production totale (W);7291154247.0
2020-04-15;Puissance moyenne journalière de la production hydraulique profilée (W);11551030.0
2020-04-22;Puissance moyenne journalière de la consommation télérelevée HTA (W);9894338375.0
2020-04-22;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);46361277.0
2020-04-22;Puissance moyenne journalière de la production autres totale (W);1357147203.0
2020-05-07;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);62003.0
2020-05-07;Puissance moyenne journalière de la production totale (W);4779493368.0
2020-05-21;Puissance moyenne journalière de la consommation totale (W);27103168817.0
2020-05-21;Puissance moyenne journalière de la consommation profilée HTA (W);1176516291.0
2020-05-21;Puissance moyenne journalière de la production cogénération profilée (W);18490.0
2020-05-22;Puissance moyenne journalière de la production totale (W);6159412169.0
2020-05-22;Puissance moyenne journalière de la production télérelevée totale (W);5372670386.0
2020-05-31;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);2792585203.0
2020-06-15;Puissance moyenne journalière de la production cogénération profilée (W);12218.0
2020-06-15;Puissance moyenne journalière de la production autres profilée (W);1213167.0
2020-07-04;Puissance moyenne journalière de la consommation télérelevée HTA (W);8812873743.0
2020-07-04;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);3811643766.0
2020-07-04;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3367140944.0
2020-07-06;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3497491064.0
2020-07-06;Puissance moyenne journalière de la production totale (W);7491516230.0
2020-07-06;Puissance moyenne journalière de la production télérelevée totale (W);6569811508.0
2020-07-06;Puissance moyenne journalière de la production profilée totale (W);921704722.0
2020-07-17;Puissance moyenne journalière de la consommation totale HTA (W);13373451749.0
2020-07-21;Puissance moyenne journalière de la production autres totale (W);997575528.0
2020-07-27;Puissance moyenne journalière de la consommation totale HTA (W);12890124472.0
2020-07-27;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);279827.0
2020-07-27;Puissance moyenne journalière de la production profilée totale (W);971068529.0
2020-07-30;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);4118412839.0
2020-08-13;Puissance moyenne journalière de la consommation totale HTA (W);11711675507.0
2020-08-13;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);73852947.0
2020-09-22;Puissance moyenne journalière de la consommation totale (W);32816718760.0
2020-09-22;Puissance moyenne journalière de la production télérelevée totale (W);2131356598.0
2020-09-22;Puissance moyenne journalière de la production autres profilée (W);2813655.0
2020-09-28;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);14374019927.0
2020-09-28;Puissance moyenne journalière de la production cogénération profilée (W);17192.0
2020-10-04;Puissance moyenne journalière de la production profilée totale (W);385644784.0
2020-10-07;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);49322438.0
2020-10-07;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);14651761764.0
2020-10-17;Puissance moyenne journalière de la consommation totale (W);37789203328.0
2020-10-17;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);45050304.0
2020-10-17;Puissance moyenne journalière de la consommation profilée HTA (W);913121160.0
2020-10-17;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);4507752199.0
2020-10-17;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);18998126905.0
2020-10-29;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);5207266758.0
2020-10-29;Puissance moyenne journalière de la production cogénération totale (W);31212331.0
2020-11-09;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);4940574136.0
2020-11-09;Puissance moyenne journalière de la production profilée totale (W);438148627.0
2020-11-15;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);3368069381.0
2020-11-27;Puissance moyenne journalière de la consommation totale (W);45182416307.0
2020-11-27;Puissance moyenne journalière de la consommation télérelevée HTA (W);11949022403.0
2020-11-27;Puissance moyenne journalière de la production profilée totale (W);245042895.0
2020-12-04;Puissance moyenne journalière de la consommation totale HTA (W);13831754158.0
2020-12-04;Puissance moyenne journalière de la production autres totale (W);1372906844.0
2020-12-23;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);20302086837.0
2020-12-23;Puissance moyenne journalière de la production totale (W);11772370789.0
2021-01-01;Puissance moyenne journalière de la production autres totale (W);1426865378.0
2021-01-01;Puissance moyenne journalière de la production autres profilée (W);2311506.0
2021-01-02;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);2170341725.0
2021-01-03;Puissance moyenne journalière de la consommation totale (W);51377255507.0
